Gene	Whole_Body	Muscle	Gut	Fat_Body
FBgn0014343	0.0662205001761184	0.0246565692145121	0.107079957731595	0.0133849947164495
FBgn0014366	0.199294532627866	0.192680776014109	0.066137566137566	0.0432098765432099
FBgn0014368	0.57852564102564	0	0	0
FBgn0014380	0.021716225708265	0.0165359400608756	0.0714996487941933	0.00681924607820183
FBgn0014388	0.0533794862452177	0.0406267079613772	0.0353434141009291	0.0251411914738568
FBgn0014391	0.0289385940539038	0.0332036676854682	0.0129202556265629	0.00650180605723812
FBgn0014395	0.115121951219512	0	0.0117073170731707	0
FBgn0014396	0.0219298245614035	0.0153508771929824	0	0.0635964912280702
FBgn0014411	0.0602240896358543	0.065826330532213	0.0314757481940144	0.0239569512015332
FBgn0014417	0.0393170074140642	0.0280835767243316	0.00921141316558079	0.081554706807459
FBgn0014427	0.0505461554936818	0.0407367744699079	0.02568001713429	0.22600128507175
FBgn0014455	0.0396361273554256	0.0333549924193199	0.0234536959683159	0.0447414833379746
FBgn0014464	0	0	0	0
FBgn0014469	0.0789118271271465	0.0277831371792398	0.0736060196797223	0.282944240787189
FBgn0014859	0.0336538461538462	0.170673076923077	0	0
FBgn0014861	0.102698348771647	0.0443012484897302	0.0229561014901329	0
FBgn0014863	0.0216634698675907	0.0816885286474448	0.000788887513921545	0
FBgn0014865	0	0	0	0
FBgn0014868	0.0636958554066687	0.0669055780617015	0.0191025241508258	0.0117482081645373
FBgn0014869	0.0203346975508367	0.0757890676894726	0.00811030877027575	0.00536758876341897
FBgn0014870	0.0893484198205228	0.0578748862010663	0.0195083886071011	0.0140460397971128
FBgn0014877	0.0867351496203663	0.0509155873157659	0.0192943278249218	0.0188476998660116
FBgn0014879	0.085540482342808	0.0663759689922481	0.0227713178294574	0.0108204134366925
FBgn0014903	0	0	0	0
FBgn0014906	0.0328486293206198	0.00943980929678188	0.0221692491060787	0.0652681764004767
FBgn0014930	0.0553571428571426	0.0596428571428569	0.0289285714285714	0.03625
FBgn0014931	0.135658914728683	0	0	0.410852713178294
FBgn0015000	0.0411162483487451	0.0359973579920739	0.0449966974900926	0.0132926023778071
FBgn0015001	0.0503405221339387	0	0.288706015891033	0
FBgn0015008	0.236734693877551	0	0	0.0183673469387755
FBgn0015010	0.0545692190393203	0	0.0171005337109247	0
FBgn0015011	0.0511145442507173	0.0283822555727212	0.0346501875965571	0.0622820569410726
FBgn0015019	0.0726798104004946	0.0724393762451054	0.0271347118224909	0.00539259462801401
FBgn0015024	0.0430970495453702	0.0454861755427724	0.0276721098534051	0.0215717201707181
FBgn0015025	0.0251846877098724	0.0235057085292142	0.012760241773002	0
FBgn0015031	0.0790289646827497	0.19277017318309	0.159721697043031	0.0336534825682522
FBgn0015032	0.0551816958277256	0.044414535666218	0	0
FBgn0015033	0.0531116967362659	0	0.133184674640178	0.0960875734846949
FBgn0015034	0	0.196428571428572	0	0
FBgn0015035	0.00254183435712773	0.00423639059521288	0.0033891124761703	0.0864223681423427
FBgn0015036	0	0	0	0
FBgn0015037	0.0394160583941606	0.0335766423357664	0.100729927007299	0.109489051094891
FBgn0015038	0.0671834625322998	0	0.126614987080103	0.253229974160207
FBgn0015039	0.0519842073294189	0.00526422352702977	0.244685158939056	0.0801781737193764
FBgn0015040	0	0	0	0
FBgn0015075	0.0948305972755851	0.0756199790429618	0.0186866922808243	0.0176388403772267
FBgn0015218	0.0451576846307385	0.0478403193612775	0.0161117764471058	0.0164311377245509
FBgn0015221	0.0279063618887151	0.0261363076219881	0.0869948063471007	0.0100736252951958
FBgn0015222	0.0250004222636711	0.020432735810131	0.06407549591852	0.0143207707880405
FBgn0015229	0.0532064284599781	0.057419254173818	0.0674832267124355	0.0299578717428616
FBgn0015230	0.318501170960187	0	0	0
FBgn0015239	0.0560547414984793	0.0814210671827482	0.0371855128559579	0.0253663256842687
FBgn0015240	0.0522300469483568	0.0477308294209702	0.0723787167449137	0.0162363067292645
FBgn0015245	0.245650159579944	0.0994543395449398	0.0988366107278905	0.0681560794811079
FBgn0015247	0.0872235872235872	0.0753773253773253	0.0360652860652861	0.0225517725517726
FBgn0015268	0	0.000277777777777778	0	0
FBgn0015269	0.0972602739726027	0.0715753424657534	0.0208904109589041	0.0304794520547945
FBgn0015270	0.0905405405405404	0.0459459459459458	0.0297297297297297	0
FBgn0015271	0.10140562248996	0.0632530120481928	0.0210843373493976	0
FBgn0015277	0.044453109767986	0.0465977773445117	0.0715539091440825	0.0214466757652564
FBgn0015278	0.076233941852603	0.0361730899256254	0.0841784989858012	0.00490196078431373
FBgn0015279	0.0562316880775298	0.0564570655848546	0.0353842686499889	0.0345954473743519
FBgn0015282	0.0376423563223136	0.0966164823639203	0.0389472032505554	0.0118509831773849
FBgn0015283	0.045374530579399	0.0997015826180258	0.0444692194206008	0.0101176904506438
FBgn0015286	0.0434701025769328	0.0394045534150613	0.037027770828121	0.0394045534150613
FBgn0015288	0.0346921904144702	0.0157986349115352	0.021435960069293	0.000498510699285884
FBgn0015295	0.0575928008998875	0.0697412823397073	0.0578177727784027	0.0179977502812149
FBgn0015296	0.0702221312314465	0.0701197666086599	0.0607022213123145	0.0201658306889139
FBgn0015298	0.0414825724104074	0.0397029945999019	0.0266323024054983	0.018654884634266
FBgn0015299	0.0377975192758967	0.0423231645993965	0.0249748575259806	0.0178511565538049
FBgn0015300	0.470284237726098	0	0	0
FBgn0015316	0.0706940874035988	0	0.0295629820051414	0
FBgn0015320	0.065824345146379	0.045362095531587	0.0226194144838212	0.00973805855161788
FBgn0015321	0.0535587369276069	0.0432023555690933	0.034267438318611	0.0204081632653061
FBgn0015324	0.0509055575049258	0.0707711409214824	0.0290831061567114	0.0145887878215336
FBgn0015331	0.190476190476191	0.135298563869992	0.116780045351474	0.0593348450491308
FBgn0015336	0.0244372990353698	0	0.0360128617363344	0
FBgn0015338	0.0548096376678316	0.0451535773404452	0.0274048188339157	0.0227147323891852
FBgn0015351	0.126034958601656	0.112235510579577	0.0671573137074516	0
FBgn0015359	0.107240194335822	0.0529683611802346	0.0347197535252992	0.0299798554331082
FBgn0015360	0.0683778666105616	0.0713233747107091	0.0422890805806859	0.0418682937092363
FBgn0015371	0.108085808580858	0.0515676567656766	0.0111386138613861	0.00165016501650165
FBgn0015372	0.0663208910806904	0.0389422668140465	0.133917183912933	0.00365615168778164
FBgn0015376	0.0954248366013071	0.0575163398692812	0.0196078431372549	0
FBgn0015379	0.0615612439179184	0.0466469219378041	0.0167125026443833	0.00624074465834569
FBgn0015380	0.13280776228017	0.0460885385081868	0.00424499696785931	0
FBgn0015391	0.130232558139535	0.0547803617571059	0.027390180878553	0.00723514211886306
FBgn0015393	0.0624026240262403	0.0451004510045099	0.0487084870848708	0.00410004100041001
FBgn0015396	0.142699115044248	0.0542035398230088	0.053834808259587	0
FBgn0015399	0.112521440823327	0.0408233276157805	0	0.00857632933104632
FBgn0015400	0.190283400809717	0.0242914979757085	0.0283400809716599	0
FBgn0015402	0.0652039555006179	0.0584054388133498	0.0284301606922126	0.0200865265760198
FBgn0015477	0.0698839662447259	0.0569620253164557	0.0574894514767931	0.026503164556962
FBgn0015509	0.0576854357037113	0.0639644698555312	0.0400735106437287	0.0353769972943999
FBgn0015513	0.0442953020134228	0.0277852348993289	0.0473825503355706	0.0319463087248322
FBgn0015519	0.5	0	0	0
FBgn0015520	0.238335435056747	0.0777637662883565	0.0193358554014291	0
FBgn0015521	0.0282036028615445	0.0240889885446697	0.0279976814777528	0.0134382769718879
FBgn0015522	0.0554261760596181	0.0966464834653002	0.0221238938053098	0.107126222636236
FBgn0015524	0.125277161862528	0.0853658536585367	0	0
FBgn0015527	0.0657920890479028	0.0558537070164978	0.0339892665474061	0.0103359173126615
FBgn0015541	0.0556955310966715	0.0677628961676169	0.0399151306192811	0.0107412809972152
FBgn0015543	0	0.523091423185673	0	0
FBgn0015544	0.0587550148828781	0.0452957163193996	0.0234243561537466	0.00608256762003366
FBgn0015546	0.0879541108986616	0.0420650095602295	0.0401529636711281	0
FBgn0015550	0.15527950310559	0	0	0
FBgn0015553	0.0914972273567467	0.0683918669131239	0.0582255083179297	0.0240295748613678
FBgn0015558	0.143042912873862	0.0156046814044213	0	0
FBgn0015561	0	0	0	0
FBgn0015568	0.0238431907942855	0	0.0794285435662393	0.0702130771856259
FBgn0015569	0.0111534529231341	0.00762152616414163	0.00845803513337669	0.00232363602565294
FBgn0015570	0.00571596072109043	0.0029312619082515	0.0161219404953833	0.0433826762421222
FBgn0015571	0	0	0	0
FBgn0015572	0.0774087290694483	0.0065879769420807	0.334614328849849	0.0214109250617623
FBgn0015574	0.258771929824562	0	0	0
FBgn0015575	0.0159152786675208	0.00246236386931454	0.0108103779628443	0.107743433696349
FBgn0015576	0.00995903376183077	0.00197768046334228	0.0141969204689928	0.0586240994490748
FBgn0015577	0.0316467341306349	0.0809567617295307	0.0533578656853725	0.000827966881324747
FBgn0015582	0.0426829268292683	0.0567944250871082	0.048780487804878	0.0337979094076655
FBgn0015585	0	0	0	0.0326086956521739
FBgn0015589	0.0790404040404039	0.045959595959596	0.0467171717171718	0.0411616161616162
FBgn0015591	0.0259026687598116	0.00627943485086341	0.0854003139717424	0
FBgn0015600	0.201488833746898	0.0982630272952855	0.0535980148883375	0.00942928039702234
FBgn0015602	0.0483755983297687	0.0551991037783889	0.0297382625521947	0.0193502393319075
FBgn0015609	0.149355572403336	0.0197119029567855	0.00530705079605762	0.0242608036391206
FBgn0015614	0.142446043165468	0.204172661870504	0.0899280575539567	0.0746762589928057
FBgn0015615	0.073176761433869	0.0687268232385661	0.0447466007416563	0.0143386897404202
FBgn0015618	0.065747613997879	0.0885471898197243	0.0487804878048781	0.0190880169671262
FBgn0015621	0.204204204204204	0.17017017017017	0.0870870870870871	0.03003003003003
FBgn0015622	0.148680384701409	0.138224110937151	0.0490941623797809	0.0576492954596288
FBgn0015623	0.028857449307932	0.0468614331681905	0.0353439910107768	0.0150671637979468
FBgn0015625	0.1785549930971	0.0326737229636448	0.0133456051541648	0
FBgn0015663	0.0154255319148936	0.0127659574468085	0.0180851063829788	0.00771276595744682
FBgn0015664	0.0647121916338934	0.0592301275175784	0.0356334167560481	0.0256226909784293
FBgn0015714	0.105661242264497	0.144396057758423	0.0385056154022461	0.0980976392390559
FBgn0015721	0.33984375	0	0	0
FBgn0015737	0.0446218472747555	0.0616339265482563	0.0274703247285214	0.02089906050095
FBgn0015754	0.0440413251200466	0.0487946839986419	0.0316728913032935	0.0190619391764078
FBgn0015756	0.037362002302446	0.0457829004398498	0.0270881396511473	0.0371716606506474
FBgn0015765	0.0392840539284054	0.0536184720285139	0.0472648380598171	0.0215403688207036
FBgn0015766	0.0487981465392412	0.0848151365961966	0.00164108504681919	0.0193937638768221
FBgn0015772	0.0470085470085471	0.0642282554047258	0.0511563599798895	0.0207390648567119
FBgn0015773	0.0414220482713633	0.0388127853881279	0.0319634703196347	0
FBgn0015774	0.0683003128258603	0.0125130344108446	0.00208550573514077	0.0286757038581856
FBgn0015776	0.0590916275883872	0.118499394067127	0.0270562200326677	0.0203382686126772
FBgn0015777	0.0811591103507271	0.0256629597946963	0.0033147989734816	0.00866124893071001
FBgn0015778	0.0902551171759121	0.0608498961732424	0.0225452388015426	0.0130525066745772
FBgn0015781	0.0543204697986576	0.03125	0.0295721476510067	0.0186661073825503
FBgn0015789	0.0344255065245025	0.0397436895218824	0.0570991257426	0.0276545515863751
FBgn0015790	0.0339031777812004	0.0431028286873042	0.0330920478463986	0.0237486523948868
FBgn0015791	0.0390331704808434	0.0423245050141424	0.0424273592183081	0.0178966315248136
FBgn0015793	0.0580852608650556	0.052380458458666	0.0360958406804273	0.0301835909138056
FBgn0015794	0.0260145383778834	0.037433461164215	0.0424989983401065	0.0262148703565909
FBgn0015795	0.0330553922742545	0.0353123027017613	0.0590715462376359	0.0351018512471062
FBgn0015797	0.0432464777239841	0.0615514333895446	0.0279062177011369	0.0181145623674047
FBgn0015799	0.0878427128427127	0.0786435786435785	0.0438311688311689	0.0115440115440115
FBgn0015801	0.0403658779081328	0.178799327536651	0.00280193062058244	0.0463493555559573
FBgn0015803	0.0403512049318139	0.0618344853353258	0.0181206799925275	0.00728563422379974
FBgn0015805	0.0741681483362966	0.0836296672593345	0.0226695453390907	0.0222885445770892
FBgn0015806	0.031339566790396	0.0282854860686934	0.0249025043461918	0.00958511488042099
FBgn0015808	0.0239126591230552	0.0179676449787836	0.0283769448373409	0.0653067538896747
FBgn0015818	0.0969785575048735	0.0787037037037039	0.0248538011695906	0.0112085769980507
FBgn0015828	0.0875778673506777	0.079149871747893	0.0513008427995603	0.0188713814584097
FBgn0015829	0.0669084542271134	0.0556528264132065	0.0321410705352677	0.0448974487243623
FBgn0015831	0.283321454027085	0	0	0
FBgn0015834	0.0574942329449446	0.0726428539943284	0.032207349505576	0.0433741312684582
FBgn0015838	0.209552017771196	0.204738985560903	0.051462421325435	0.06108848574602
FBgn0015872	0.0517545795630103	0.0140145663209005	0.0345398366806443	0
FBgn0015903	0.0766195330483394	0.0325550805656034	0.0233475830318974	0
FBgn0015904	0.0753806164129223	0.124396583735611	0.00482733011511325	0
FBgn0015905	0.0761986301369863	0.0505136986301369	0.0214041095890411	0.011986301369863
FBgn0015919	0.0709987966305655	0.124749298034497	0	0
FBgn0015924	0.0449271326464309	0.0269810328289861	0.122435718926947	0.0336953494848232
FBgn0015925	0.0795847750865052	0.0695187165775402	0.0289399182132747	0.0141553947782322
FBgn0015926	0.114545454545454	0.0490909090909091	0	0
FBgn0015929	0.106643952299829	0.0528109028960818	0.0269165247018739	0.0030664395229983
FBgn0015949	0.0649435273675066	0.0604546770923834	0.0410512597741095	0.0209962351578338
FBgn0016013	0.171122994652407	0	0	0
FBgn0016031	0.0342917436032708	0.0412819836454762	0.0120021102611448	0.108612503297283
FBgn0016032	0.041121889498102	0.0662167861661745	0.0109658371994939	0.0421060030929285
FBgn0016034	0.140749846342962	0	0	0
FBgn0016036	0	0.591397849462365	0	0
FBgn0016038	0.0743501716527711	0.0580676802354094	0.0313879352623836	0.024816086316822
FBgn0016041	0.0676167854315121	0.0324623911322249	0.0264449722882027	0.0079176563737134
FBgn0016047	0.0319767441860465	0.0436046511627907	0	0
FBgn0016054	0.139020537124802	0	0	0
FBgn0016059	0.0867148998636889	0.0514836950823111	0.0114291705987208	0.0754954388172382
FBgn0016061	0.0660592255125285	0.0455580865603645	0	0
FBgn0016070	0.0780763790664781	0.0534653465346535	0.0288543140028289	0.0200848656294201
FBgn0016075	0.0398969394128669	0.0266239850093692	0	0.0244378513429106
FBgn0016076	0.0364679748241392	0.0448352462051093	0.0820807108478341	0.0116993706034802
FBgn0016078	0.0233207219500093	0.0233517335483471	0.0387334863238851	0.00114742913849779
FBgn0016080	0.236879432624113	0.0163120567375887	0	0.0113475177304964
FBgn0016081	0.0604869388790261	0.0508496068983009	0.0516104488967792	0.0214303829571392
FBgn0016119	0.0226413178668427	0.0383658654212251	0.0182120466025332	0.0120948295555499
FBgn0016120	0.0366164578543162	0.0521796255454929	0.0216789451456994	0.0111679414386936
FBgn0016122	0.0340247452692869	0.041848617176128	0.00218340611353712	0.0402110625909752
FBgn0016123	0.170048585310088	0.124607030580166	0	0
FBgn0016126	0.022115785615893	0.0170228361283474	0.0052572381806923	0.0964248252852935
FBgn0016131	0.0456976178901313	0.0439961108410306	0.0196888672824502	0.00315994166261546
FBgn0016641	0.0707103470645475	0.0810898475510865	0.0298410638987999	0.0269218293869608
FBgn0016650	0.270053475935829	0.0441176470588235	0	0
FBgn0016660	0.103603603603604	0.078078078078078	0	0
FBgn0016672	0.0587332895025204	0.0765943458251151	0.0410913872452334	0.0356125356125355
FBgn0016675	0.0654007526277088	0.453220294995459	0	0
FBgn0016684	0.0983606557377049	0	0	0
FBgn0016685	0.0673873313372476	0.0679122759264299	0.0217754792549675	0.00923513629116926
FBgn0016687	0.0375991870446045	0.047847614105641	0.0199563252686429	0.0176644829300988
FBgn0016691	0.0435770308587726	0.0502926691760492	0.0281559354635449	0.01654865935961
FBgn0016693	0.0596909207984546	0.0791049581455248	0.0274629748873149	0.0129104958145525
FBgn0016694	0.0193905817174515	0.0207756232686981	0.0212373037857802	0.00554016620498615
FBgn0016696	0.0556908695938384	0.0713580409452965	0.0406819827529458	0.0538476729642552
FBgn0016697	0.0419704690970861	0.107635349971689	0.0329108410645062	0.00709961235245438
FBgn0016698	0.069717203456402	0.0583267871170463	0.0247446975648075	0.0251374705420267
FBgn0016700	0.0231927770220987	0.0306838567232441	0.016687365702683	0.0146667455201372
FBgn0016701	0.059810399310543	0.0702097098534903	0.0541223786268314	0.0503878195920712
FBgn0016715	0.0450713629914031	0.00198647859110258	0.00592604957849928	0.224705784158251
FBgn0016726	0.0390630947648009	0.0605176268902065	0.0374389903484211	0.0319379005630793
FBgn0016754	0.0845830833833233	0.0705858828234355	0.0939812037592483	0.00639872025594882
FBgn0016756	0.0795691711389386	0.114974657125819	0.0284734645199762	0.0144230769230769
FBgn0016762	0.161592505854801	0.176424668227947	0.12568306010929	0.0421545667447307
FBgn0016794	0.182250396196514	0.145800316957211	0.140253565768621	0.0388272583201267
FBgn0016797	0.0619269193923635	0.0240180648693034	0.024976050362666	0.100451621732585
FBgn0016917	0.0430472214975215	0.0332898512914166	0.0351682755022176	0.0725802243673363
FBgn0016919	0	0	0	0
FBgn0016920	0.000963236474554503	0.00272917001123776	0	0
FBgn0016926	0.0471098197060995	0.0630195060375831	0.0286040917426822	0.0408221592397647
FBgn0016930	0.0939245219157218	0.0274158063970215	0.0563547131494331	0.0952783888982909
FBgn0016970	0.109243697478992	0.115061409179056	0.0271493212669683	0
FBgn0016974	0.433268858800774	0	0	0
FBgn0016975	0	0	0	0
FBgn0016976	0	0	0	0
FBgn0016977	0.220530835284933	0.11943793911007	0.0901639344262296	0.0878220140515223
FBgn0016978	0.0733333333333332	0.050691823899371	0.0186163522012579	0.0105660377358491
FBgn0016983	0.07675529705027	0.0713543830494392	0.0358329871208974	0.0217075197341089
FBgn0016984	0.0665905631659055	0.0876141552511415	0.035958904109589	0.0162671232876712
FBgn0017414	0.0102578130342611	0.0129932298433974	0.00519729193735895	0.00882171920946454
FBgn0017418	0.0365529117094553	0.039527238572323	0.0385879774577332	0.0163587977457733
FBgn0017429	0.0563349646547038	0.0632952691680261	0.0469820554649266	0.0569874932028277
FBgn0017430	0.0711765608222121	0.0589047399907961	0.0194815155698727	0.0187145267679092
FBgn0017448	0.379310344827586	0	0	0
FBgn0017456	0.222265472946672	0	0	0.0474892954456988
FBgn0017457	0.0711161104861893	0.0518685164354454	0.0202474690663667	0.00874890638670165
FBgn0017482	0.0119907763259032	0.006456571867794	0.0219830899308225	0.0415065334358186
FBgn0017545	0.031013505719745	0.0371754172162403	0.0222587768789567	0.0453483920687539
FBgn0017550	0.0516359309934562	0.0547293277810828	0.0364663890541344	0.016656751933373
FBgn0017551	0.127725856697819	0.0674974039460021	0.028729664243683	0.0141917618553133
FBgn0017556	0.258883248730965	0	0	0
FBgn0017558	0.0466476148604089	0.0202901736645417	0.0825236315673773	0.0304462519234997
FBgn0017561	0.0319148936170213	0	0.0398936170212766	0.027482269503546
FBgn0017566	0.0474559310291741	0.0494573166038026	0.0270956816257409	0.0138942344700177
FBgn0017567	0.0437129828607369	0.0520467529744745	0.0259447560144662	0.0158813354997641
FBgn0017572	0.0484663145213604	0.0638031693077565	0.0358168844407377	0.0273839310536558
FBgn0017577	0.108865411116215	0.0482315112540193	0.0234267340376665	0
FBgn0017578	0.0395627895924914	0.0376618747772366	0.0283949150528692	0.0177022692170607
FBgn0017579	0.0604118409757674	0.0522339753867358	0.0332273092113518	0.0332312925847513
FBgn0017581	0.0654789698645881	0.0731115980029453	0.032775403182357	0.0241191049172085
FBgn0017590	0.18	0.0533333333333335	0	0
FBgn0019624	0.0334687087145863	0.0512917747223175	0.0228262465136762	0.00385330527963987
FBgn0019637	0	0	0	0
FBgn0019643	0.0306247136092868	0.0386436535817933	0.0661371620589584	0.00817168168626853
FBgn0019644	0.0551621054130039	0.0572974127193137	0.0336132958468273	0.00971564824370975
FBgn0019650	0.161082474226804	0	0	0
FBgn0019660	0.157635467980296	0.194088669950739	0.1064039408867	0.038423645320197
FBgn0019661	0.140772460815699	0.13266536398786	0.0910489336049557	0.118696212530661
FBgn0019662	0.0218200744685111	0.0160547703887577	0.0381551026944789	0.00468430956479961
FBgn0019686	0.0489772940514168	0.0553574779508351	0.0153875023456558	0.00262713454681929
FBgn0019828	0.191582825563271	0	0	0.0059515374805158
FBgn0019830	0.0506084891659246	0.0438557435440784	0.0166963490650045	0.023820124666073
FBgn0019886	0.0466493014444708	0.0474780961401847	0.0635409266714027	0.00915620806693503
FBgn0019890	0.0694969742813918	0.0518627080181544	0.0827344931921331	0.0268059757942511
FBgn0019925	0.0465535524920467	0.0655885471898198	0.0294538706256628	0.0565747613997879
FBgn0019932	0.0477672319900421	0.0917224210362533	0.0255951454800063	0.0586587832581297
FBgn0019936	0.0329445497049903	0.0389798211931503	0.0274838086867567	0.0321592980282259
FBgn0019938	0.0699517574086837	0.0441075120606479	0.0279117849758787	0.00861474844934528
FBgn0019940	0.487179487179487	0	0	0
FBgn0019947	0.0500960976017381	0.0531043703518008	0.053689312275424	0.0293724408790841
FBgn0019948	0.0612601907779648	0.0593788163844605	0.0338317325147705	0.071624253226392
FBgn0019949	0.0696728259026954	0.080691642651297	0.0371249364299034	0.0305136463807425
FBgn0019952	0.0178457282377474	0.0150687946012218	0.0130987435685169	0.0422303492648984
FBgn0019957	0.0500611015127892	0.0407062492098942	0.0278117230626606	0.0193417892208504
FBgn0019960	0.0538450453912292	0.0439022047168453	0.0209904414236996	0.0106153033286901
FBgn0019968	0.156067108856809	0.0815450643776822	0.100663285212641	0.187865782286383
FBgn0019972	0.0422433194505523	0.0658871614455338	0.0642315751351631	0.0156245958041234
FBgn0019982	0.057029926595144	0.0694522868435912	0.0378317334839074	0.0104460756634669
FBgn0019985	0.479166666666667	0	0	0
FBgn0019990	0.0770344627859832	0.0567622357370402	0.0222994497538373	0.0202722270489429
FBgn0020018	0.112090926905742	0.0411522633744856	0.0233196159122085	0.0186165000979816
FBgn0020224	0.187146892655367	0.189265536723164	0.0854519774011299	0.0508474576271186
FBgn0020235	0.0344186885541625	0.0534680256155858	0.0235591232975557	0.017028952827636
FBgn0020236	0.0498353377849748	0.117738032422991	0.0110078055348338	0.0164116373428431
FBgn0020238	0.035610704821264	0.0360315275866383	0.017310601321611	0.00803544010099746
FBgn0020248	0.0792682926829267	0	0	0
FBgn0020249	0.0518657915270574	0.0875751594987837	0.0524165786937165	0.0189562583191812
FBgn0020251	0.0756410256410256	0.0435897435897436	0.0431623931623932	0.0217948717948718
FBgn0020255	0.0633409433137417	0.051197357555739	0.0200612036722203	0.010961610077557
FBgn0020257	0.0740779113137173	0.0469332780770825	0.085060091172814	0.0150227932034811
FBgn0020258	0.0299065420560748	0.108411214953271	0	0
FBgn0020261	0.0829383886255925	0.10153117025155	0.0439300036456434	0.0215092963908129
FBgn0020269	0.0860876249039201	0.0983858570330514	0.0718677940046118	0
FBgn0020270	0.0444510739856802	0.0256563245823389	0.0173031026252983	0.00477326968973747
FBgn0020272	0.0565656565656565	0.0700336700336701	0.0235690235690236	0
FBgn0020278	0.0407014911375786	0.0733377098377568	0.0310419206602269	0.0124730376066773
FBgn0020279	0.0735062006764374	0.0609921082299887	0.0289740698985344	0.0151071025930102
FBgn0020280	0.265512265512265	0	0	0
FBgn0020294	0.0801886792452829	0.135908018867924	0.00132665094339623	0.00221108490566038
FBgn0020299	0.071660064818149	0.0640979474252791	0.0270075621173929	0.00216060496939143
FBgn0020300	0.064678798509099	0.0934005700504275	0.00350800263100198	0
FBgn0020304	0.0702969792674851	0.0924048698487087	0.0383067597167745	0.0893994192858234
FBgn0020305	0.0668257756563245	0.064200477326969	0.0439140811455847	0.0147971360381862
FBgn0020306	0.076122016404018	0.0493963689982491	0.0303197861948208	0.0221177771633951
FBgn0020307	0.0789593792788682	0.026928343222273	0.101323596531264	0
FBgn0020309	0.0866104231868281	0.0681725404816982	0.0243570553816845	0.0169410804191046
FBgn0020312	0.071360608943863	0.0620361560418651	0.0249286393910562	0.0131303520456708
FBgn0020369	0.0374382504764195	0.0831282724934781	0.0388998871394476	0.00850154489444762
FBgn0020370	0.0583268308995653	0.12005350574072	0.0257496377215472	0.0165533385352803
FBgn0020371	0.342951750236519	0	0	0
FBgn0020372	0.321428571428571	0	0	0.25
FBgn0020376	0	0	0	0
FBgn0020378	0.148203592814371	0.0441616766467066	0	0
FBgn0020379	0.0838537020517394	0.0686886708296165	0.0446030330062445	0.0428189116859947
FBgn0020381	0.0601251158480075	0.104842446709917	0.0477293790546802	0.0389249304911956
FBgn0020385	0.0339811342197977	0.00593249232867371	0.0151608137288328	0.136288214569838
FBgn0020386	0.0486111111111111	0.0300068587105625	0.0369513031550069	0.0318072702331962
FBgn0020388	0.0608862735679116	0.0718145790801008	0.05091869821064	0.027620991953885
FBgn0020389	0.0608413325804631	0.0262563523433089	0.0107284020327498	0.0914737436476567
FBgn0020391	0.120640904806786	0.0254476908576814	0.0113100848256362	0.00848256361922714
FBgn0020392	0.0806781882218035	0.101973953640757	0.0278483086247849	0.0144975018429028
FBgn0020399	0.313625866050808	0	0	0
FBgn0020407	0.0938303341902314	0.070051413881748	0.0404884318766067	0.0179948586118252
FBgn0020412	0.0679295243914858	0.0894184743863938	0.0137488542621448	0.0146654445462878
FBgn0020414	0.0191901979876663	0.0249377907605756	0.000527426160337552	0.0513496700205562
FBgn0020415	0.0223923814426356	0.0385271218068335	0.000675632198700212	0.087253072517856
FBgn0020416	0.0419491021524557	0.0652277321916993	0	0.11645261029849
FBgn0020429	0.0291120815138283	0.109170305676856	0	0
FBgn0020440	0.0691927512355849	0.0611614497528831	0.0306836902800659	0.0764003294892918
FBgn0020443	0.0534401890903719	0.0554345016065295	0.0208664179931307	0.0237840233408428
FBgn0020445	0.0469011725293131	0.0242610903982277	0.131031501593991	0.0788890690009186
FBgn0020493	0.0595443231859087	0.0819452421979707	0.0076584338502776	0.00880719892781924
FBgn0020496	0.0658034387603481	0.0400658034387604	0.0212269157291445	0.0152303120356612
FBgn0020497	0.078374185541421	0.0707415451442755	0.0327024511324853	0.025193918709277
FBgn0020503	0.0836960823110407	0.0634151167392165	0.0294815987336763	0.0178076770874555
FBgn0020506	0.0564839110620078	0	0.468029277724072	0
FBgn0020508	0.0384444513322796	0	0.299450350763	0
FBgn0020510	0.058293216630197	0.0657330415754923	0.0392122538293216	0.0214442013129103
FBgn0020513	0.02336107299367	0.00223540347926166	0.00119516621663494	0.174035013943605
FBgn0020521	0.0551960515492185	0.11206471072114	0.000932273101179049	0.000356457362215519
FBgn0020545	0.034948224852071	0.0215883875739645	0.0243158284023668	0.00619452662721894
FBgn0020546	0	0.375	0	0
FBgn0020616	0.0750421585160203	0.0671725688589096	0.0421585160202361	0.0171444631815627
FBgn0020617	0.175	0	0	0
FBgn0020618	0.0405097306405373	0.0533248684347124	0.0184590690208668	0.0307291791444064
FBgn0020620	0.0683972911963882	0.0347629796839729	0.0352144469525959	0.0395033860045146
FBgn0020621	0.0487723120757563	0.0863152602027989	0.024469957261376	0.0181848654990363
FBgn0020622	0.14411913175164	0.120898536092883	0.185512367491166	0.0825340737001514
FBgn0020626	0.148049880604935	0.201777659856726	0.0967100026532236	0.0484213319182808
FBgn0020633	0.0295542635658914	0.0155038759689923	0.0106589147286822	0
FBgn0020641	0.502941176470588	0.261764705882353	0	0
FBgn0020642	0.132439426017408	0.43307457068925	0	0
FBgn0020643	0.17910447761194	0	0	0
FBgn0020647	0.0754777753918831	0.0624865793429246	0.0596950826712475	0.0712905303843675
